id,num_sold
319271,1145
319272,956
319273,566
319274,469
319275,3
319276,26
319277,21
319278,13
319279,11
319280,6
319281,53
319282,44
319283,25
319284,21
319285,8
319286,63
319287,52
319288,30
319289,26
319290,142
319291,1078
319292,902
319293,536
319294,441
319295,287
319296,2189
319297,1830
319298,1085
319299,897
319300,339
319301,2589
319302,2161
319303,1287
319304,1063
319305,121
319306,923
319307,773
319308,458
319309,378
319310,245
319311,1872
319312,1566
319313,929
319314,768
319315,290
319316,2211
319317,1851
319318,1098
319319,907
319320,89
319321,653
319322,552
319323,330
319324,271
319325,177
319326,1320
319327,1118
319328,671
319329,548
319330,208
319331,1563
319332,1321
319333,793
319334,649
319335,90
319336,680
319337,576
319338,345
319339,283
319340,183
319341,1380
319342,1167
319343,701
319344,574
319345,216
319346,1633
319347,1382
319348,829
319349,677
319350,63
319351,474
319352,401
319353,240
319354,196
319355,128
319356,960
319357,811
319358,487
319359,398
319360,150
319361,1135
319362,958
319363,573
319364,469
319365,3
319366,25
319367,21
319368,13
319369,10
319370,6
319371,53
319372,44
319373,26
319374,21
319375,8
319376,61
319377,52
319378,31
319379,25
319380,142
319381,1068
319382,904
319383,542
319384,441
319385,287
319386,2169
319387,1834
319388,1099
319389,897
319390,340
319391,2567
319392,2163
319393,1300
319394,1061
319395,121
319396,915
319397,773
319398,463
319399,377
319400,245
319401,1856
319402,1567
319403,940
319404,767
319405,290
319406,2191
319407,1852
319408,1110
319409,906
319410,89
319411,653
319412,557
319413,340
319414,273
319415,179
319416,1320
319417,1125
319418,690
319419,551
319420,212
319421,1563
319422,1331
319423,818
319424,652
319425,92
319426,681
319427,581
319428,356
319429,284
319430,185
319431,1381
319432,1177
319433,722
319434,577
319435,220
319436,1634
319437,1396
319438,855
319439,683
319440,64
319441,474
319442,404
319443,247
319444,197
319445,129
319446,961
319447,817
319448,502
319449,401
319450,152
319451,1135
319452,968
319453,591
319454,472
319455,4
319456,25
319457,22
319458,13
319459,10
319460,6
319461,52
319462,44
319463,27
319464,21
319465,8
319466,62
319467,53
319468,32
319469,26
319470,144
319471,1068
319472,911
319473,559
319474,445
319475,293
319476,2170
319477,1850
319478,1132
319479,904
319480,345
319481,2571
319482,2185
319483,1343
319484,1069
319485,123
319486,915
319487,779
319488,477
319489,380
319490,249
319491,1855
319492,1580
319493,970
319494,772
319495,294
319496,2191
319497,1869
319498,1143
319499,912
319500,94
319501,706
319502,579
319503,349
319504,287
319505,187
319506,1428
319507,1171
319508,708
319509,580
319510,222
319511,1690
319512,1387
319513,839
319514,688
319515,96
319516,736
319517,605
319518,365
319519,300
319520,194
319521,1493
319522,1223
319523,740
319524,608
319525,230
319526,1768
319527,1452
319528,878
319529,720
319530,67
319531,513
319532,419
319533,253
319534,207
319535,135
319536,1038
319537,849
319538,515
319539,422
319540,159
319541,1228
319542,1006
319543,606
319544,498
319545,4
319546,27
319547,23
319548,14
319549,11
319550,7
319551,57
319552,47
319553,28
319554,22
319555,9
319556,67
319557,55
319558,33
319559,26
319560,151
319561,1156
319562,948
319563,573
319564,468
319565,306
319566,2348
319567,1925
319568,1162
319569,953
319570,362
319571,2776
319572,2270
319573,1376
319574,1128
319575,129
319576,991
319577,811
319578,490
319579,402
319580,260
319581,2010
319582,1645
319583,996
319584,816
319585,309
319586,2374
319587,1948
319588,1176
319589,964
319590,102
319591,730
319592,632
319593,384
319594,303
319595,203
319596,1477
319597,1280
319598,779
319599,614
319600,239
319601,1749
319602,1514
319603,924
319604,727
319605,105
319606,762
319607,661
319608,401
319609,317
319610,211
319611,1547
319612,1337
319613,814
319614,645
319615,249
319616,1827
319617,1585
319618,962
319619,761
319620,72
319621,531
319622,459
319623,278
319624,220
319625,147
319626,1075
319627,929
319628,564
319629,447
319630,173
319631,1272
319632,1099
319633,666
319634,527
319635,3
319636,28
319637,25
319638,15
319639,12
319640,7
319641,58
319642,51
319643,30
319644,24
319645,9
319646,69
319647,60
319648,37
319649,29
319650,164
319651,1193
319652,1034
319653,629
319654,495
319655,332
319656,2429
319657,2103
319658,1279
319659,1009
319660,394
319661,2883
319662,2486
319663,1521
319664,1198
319665,140
319666,1025
319667,886
319668,537
319669,423
319670,282
319671,2081
319672,1798
319673,1092
319674,864
319675,334
319676,2457
319677,2127
319678,1290
319679,1019
319680,106
319681,780
319682,662
319683,401
319684,326
319685,212
319686,1575
319687,1338
319688,813
319689,658
319690,250
319691,1865
319692,1583
319693,962
319694,780
319695,108
319696,813
319697,691
319698,419
319699,340
319700,219
319701,1648
319702,1400
319703,850
319704,689
319705,260
319706,1950
319707,1658
319708,1007
319709,815
319710,75
319711,565
319712,479
319713,290
319714,236
319715,152
319716,1144
319717,971
319718,590
319719,478
319720,180
319721,1354
319722,1149
319723,695
319724,564
319725,3
319726,31
319727,27
319728,15
319729,13
319730,8
319731,63
319732,54
319733,32
319734,26
319735,10
319736,74
319737,63
319738,38
319739,30
319740,170
319741,1273
319742,1083
319743,656
319744,531
319745,345
319746,2585
319747,2195
319748,1330
319749,1077
319750,407
319751,3061
319752,2592
319753,1576
319754,1277
319755,145
319756,1093
319757,928
319758,561
319759,455
319760,294
319761,2216
319762,1881
319763,1142
319764,924
319765,348
319766,2617
319767,2223
319768,1348
319769,1092
319770,88
319771,653
319772,547
319773,332
319774,265
319775,176
319776,1320
319777,1107
319778,676
319779,537
319780,207
319781,1564
319782,1311
319783,800
319784,636
319785,90
319786,680
319787,572
319788,348
319789,277
319790,182
319791,1380
319792,1157
319793,706
319794,562
319795,215
319796,1634
319797,1372
319798,836
319799,666
319800,62
319801,474
319802,396
319803,241
319804,192
319805,126
319806,959
319807,804
319808,490
319809,391
319810,149
319811,1136
319812,951
319813,578
319814,460
319815,3
319816,26
319817,22
319818,13
319819,10
319820,6
319821,53
319822,44
319823,27
319824,21
319825,8
319826,62
319827,52
319828,31
319829,24
319830,142
319831,1067
319832,896
319833,545
319834,432
319835,286
319836,2168
319837,1818
319838,1106
319839,879
319840,339
319841,2569
319842,2148
319843,1313
319844,1044
319845,121
319846,914
319847,767
319848,466
319849,370
319850,243
319851,1855
319852,1553
319853,948
319854,752
319855,289
319856,2191
319857,1839
319858,1119
319859,890
319860,88
319861,651
319862,553
319863,335
319864,265
319865,176
319866,1317
319867,1119
319868,679
319869,534
319870,207
319871,1558
319872,1323
319873,803
319874,633
319875,90
319876,679
319877,578
319878,350
319879,276
319880,182
319881,1377
319882,1169
319883,710
319884,560
319885,215
319886,1628
319887,1385
319888,840
319889,662
319890,62
319891,473
319892,401
319893,242
319894,191
319895,127
319896,957
319897,813
319898,492
319899,389
319900,149
319901,1132
319902,960
319903,580
319904,457
319905,4
319906,26
319907,21
319908,13
319909,10
319910,7
319911,53
319912,44
319913,27
319914,21
319915,8
319916,61
319917,53
319918,31
319919,25
319920,141
319921,1065
319922,906
319923,548
319924,431
319925,286
319926,2163
319927,1836
319928,1111
319929,876
319930,338
319931,2560
319932,2167
319933,1317
319934,1037
319935,121
319936,911
319937,775
319938,468
319939,368
319940,243
319941,1850
319942,1570
319943,952
319944,750
319945,289
319946,2185
319947,1857
319948,1123
319949,885
319950,86
319951,644
319952,550
319953,337
319954,269
319955,173
319956,1302
319957,1110
319958,683
319959,544
319960,204
319961,1540
319962,1313
319963,809
319964,643
319965,89
319966,671
319967,573
319968,352
319969,281
319970,179
319971,1362
319972,1160
319973,714
319974,569
319975,212
319976,1608
319977,1374
319978,845
319979,673
319980,61
319981,467
319982,398
319983,244
319984,194
319985,124
319986,945
319987,806
319988,495
319989,394
319990,146
319991,1119
319992,952
319993,584
319994,465
319995,4
319996,25
319997,21
319998,13
319999,11
320000,7
320001,52
320002,44
320003,26
320004,21
320005,7
320006,61
320007,52
320008,32
320009,25
320010,139
320011,1052
320012,899
320013,552
320014,438
320015,283
320016,2137
320017,1823
320018,1119
320019,890
320020,334
320021,2530
320022,2151
320023,1325
320024,1055
320025,119
320026,901
320027,768
320028,472
320029,375
320030,240
320031,1828
320032,1558
320033,958
320034,762
320035,285
320036,2158
320037,1841
320038,1130
320039,899
320040,90
320041,649
320042,563
320043,335
320044,270
320045,180
320046,1310
320047,1140
320048,679
320049,545
320050,212
320051,1553
320052,1349
320053,804
320054,646
320055,93
320056,676
320057,589
320058,351
320059,281
320060,186
320061,1373
320062,1193
320063,710
320064,572
320065,220
320066,1624
320067,1414
320068,841
320069,676
320070,63
320071,470
320072,410
320073,243
320074,195
320075,130
320076,954
320077,828
320078,494
320079,397
320080,152
320081,1128
320082,980
320083,582
320084,467
320085,4
320086,25
320087,23
320088,13
320089,10
320090,6
320091,52
320092,46
320093,27
320094,21
320095,8
320096,62
320097,53
320098,32
320099,25
320100,145
320101,1061
320102,923
320103,549
320104,440
320105,293
320106,2156
320107,1873
320108,1114
320109,894
320110,347
320111,2552
320112,2212
320113,1320
320114,1060
320115,124
320116,908
320117,789
320118,468
320119,376
320120,250
320121,1843
320122,1601
320123,953
320124,765
320125,296
320126,2175
320127,1893
320128,1125
320129,904
320130,96
320131,700
320132,577
320133,355
320134,288
320135,192
320136,1416
320137,1166
320138,718
320139,584
320140,226
320141,1677
320142,1381
320143,852
320144,692
320145,98
320146,730
320147,602
320148,370
320149,301
320150,198
320151,1484
320152,1219
320153,752
320154,612
320155,235
320156,1754
320157,1446
320158,890
320159,724
320160,68
320161,508
320162,418
320163,257
320164,209
320165,138
320166,1030
320167,845
320168,522
320169,425
320170,162
320171,1218
320172,1002
320173,615
320174,500
320175,3
320176,28
320177,23
320178,14
320179,11
320180,7
320181,57
320182,46
320183,29
320184,22
320185,9
320186,66
320187,54
320188,33
320189,26
320190,155
320191,1147
320192,944
320193,582
320194,471
320195,313
320196,2329
320197,1916
320198,1179
320199,958
320200,369
320201,2754
320202,2259
320203,1396
320204,1133
320205,132
320206,983
320207,809
320208,498
320209,404
320210,266
320211,1993
320212,1638
320213,1010
320214,820
320215,317
320216,2356
320217,1939
320218,1194
320219,969
320220,101
320221,742
320222,628
320223,379
320224,305
320225,201
320226,1502
320227,1272
320228,770
320229,619
320230,237
320231,1780
320232,1504
320233,913
320234,734
320235,103
320236,774
320237,657
320238,396
320239,320
320240,208
320241,1574
320242,1330
320243,804
320244,651
320245,245
320246,1859
320247,1576
320248,950
320249,768
320250,71
320251,539
320252,457
320253,274
320254,221
320255,145
320256,1094
320257,924
320258,559
320259,452
320260,170
320261,1294
320262,1092
320263,658
320264,531
320265,3
320266,29
320267,24
320268,14
320269,12
320270,7
320271,59
320272,51
320273,30
320274,24
320275,9
320276,71
320277,59
320278,35
320279,29
320280,163
320281,1214
320282,1027
320283,621
320284,498
320285,328
320286,2472
320287,2091
320288,1263
320289,1017
320290,388
320291,2932
320292,2472
320293,1502
320294,1207
320295,139
320296,1043
320297,880
320298,530
320299,427
320300,279
320301,2116
320302,1786
320303,1078
320304,870
320305,331
320306,2500
320307,2115
320308,1274
320309,1028
320310,107
320311,799
320312,664
320313,395
320314,312
320315,215
320316,1616
320317,1345
320318,800
320319,631
320320,253
320321,1912
320322,1591
320323,948
320324,747
320325,110
320326,833
320327,694
320328,412
320329,325
320330,222
320331,1690
320332,1407
320333,838
320334,660
320335,263
320336,2000
320337,1667
320338,991
320339,781
320340,76
320341,579
320342,482
320343,286
320344,225
320345,154
320346,1174
320347,977
320348,580
320349,458
320350,183
320351,1389
320352,1155
320353,685
320354,540
320355,4
320356,32
320357,26
320358,16
320359,12
320360,8
320361,65
320362,53
320363,32
320364,25
320365,10
320366,76
320367,63
320368,37
320369,29
320370,172
320371,1305
320372,1088
320373,646
320374,509
320375,349
320376,2651
320377,2206
320378,1309
320379,1032
320380,413
320381,3137
320382,2605
320383,1552
320384,1222
320385,147
320386,1120
320387,932
320388,554
320389,435
320390,299
320391,2273
320392,1890
320393,1125
320394,885
320395,353
320396,2684
320397,2235
320398,1327
320399,1045
320400,90
320401,648
320402,548
320403,334
320404,269
320405,180
320406,1310
320407,1109
320408,676
320409,545
320410,212
320411,1552
320412,1313
320413,801
320414,646
320415,92
320416,675
320417,573
320418,349
320419,281
320420,186
320421,1372
320422,1159
320423,707
320424,571
320425,220
320426,1622
320427,1375
320428,837
320429,676
320430,63
320431,469
320432,398
320433,241
320434,195
320435,130
320436,952
320437,806
320438,490
320439,396
320440,153
320441,1127
320442,952
320443,579
320444,467
320445,3
320446,25
320447,21
320448,13
320449,10
320450,6
320451,53
320452,44
320453,27
320454,21
320455,9
320456,62
320457,52
320458,31
320459,25
320460,144
320461,1059
320462,897
320463,546
320464,439
320465,293
320466,2151
320467,1820
320468,1107
320469,893
320470,346
320471,2550
320472,2151
320473,1314
320474,1059
320475,124
320476,907
320477,768
320478,468
320479,375
320480,250
320481,1841
320482,1556
320483,947
320484,765
320485,296
320486,2176
320487,1842
320488,1120
320489,903
320490,88
320491,648
320492,541
320493,342
320494,270
320495,178
320496,1310
320497,1096
320498,693
320499,547
320500,210
320501,1551
320502,1295
320503,821
320504,647
320505,92
320506,676
320507,566
320508,358
320509,282
320510,184
320511,1371
320512,1146
320513,726
320514,573
320515,217
320516,1621
320517,1357
320518,858
320519,678
320520,63
320521,471
320522,393
320523,248
320524,196
320525,127
320526,953
320527,795
320528,504
320529,397
320530,151
320531,1127
320532,941
320533,593
320534,468
320535,4
320536,25
320537,21
320538,13
320539,10
320540,7
320541,52
320542,44
320543,27
320544,21
320545,8
320546,62
320547,51
320548,32
320549,25
320550,143
320551,1059
320552,888
320553,562
320554,441
320555,290
320556,2153
320557,1799
320558,1137
320559,896
320560,343
320561,2547
320562,2123
320563,1346
320564,1061
320565,122
320566,908
320567,759
320568,481
320569,377
320570,247
320571,1842
320572,1538
320573,974
320574,767
320575,292
320576,2174
320577,1818
320578,1149
320579,905
320580,91
320581,649
320582,548
320583,335
320584,266
320585,181
320586,1313
320587,1107
320588,680
320589,539
320590,214
320591,1553
320592,1309
320593,805
320594,639
320595,93
320596,677
320597,571
320598,351
320599,278
320600,188
320601,1374
320602,1157
320603,710
320604,565
320605,222
320606,1623
320607,1371
320608,842
320609,668
320610,64
320611,471
320612,397
320613,243
320614,193
320615,131
320616,954
320617,804
320618,494
320619,392
320620,153
320621,1128
320622,950
320623,582
320624,462
320625,3
320626,26
320627,21
320628,13
320629,10
320630,6
320631,52
320632,44
320633,27
320634,21
320635,8
320636,62
320637,52
320638,31
320639,25
320640,146
320641,1061
320642,896
320643,551
320644,435
320645,295
320646,2154
320647,1817
320648,1114
320649,883
320650,350
320651,2549
320652,2144
320653,1319
320654,1046
320655,124
320656,909
320657,766
320658,470
320659,371
320660,252
320661,1844
320662,1554
320663,953
320664,756
320665,299
320666,2177
320667,1838
320668,1126
320669,893
320670,92
320671,656
320672,546
320673,333
320674,274
320675,183
320676,1327
320677,1103
320678,675
320679,553
320680,217
320681,1571
320682,1305
320683,799
320684,656
320685,94
320686,685
320687,571
320688,349
320689,285
320690,191
320691,1390
320692,1155
320693,708
320694,580
320695,226
320696,1644
320697,1370
320698,837
320699,687
320700,65
320701,477
320702,396
320703,243
320704,197
320705,132
320706,966
320707,803
320708,491
320709,402
320710,157
320711,1143
320712,948
320713,579
320714,475
320715,3
320716,26
320717,22
320718,13
320719,11
320720,7
320721,53
320722,44
320723,26
320724,22
320725,8
320726,62
320727,52
320728,31
320729,25
320730,148
320731,1073
320732,894
320733,546
320734,446
320735,301
320736,2181
320737,1813
320738,1107
320739,907
320740,355
320741,2583
320742,2142
320743,1312
320744,1076
320745,127
320746,920
320747,764
320748,468
320749,382
320750,255
320751,1866
320752,1549
320753,948
320754,776
320755,303
320756,2203
320757,1833
320758,1118
320759,917
320760,95
320761,681
320762,595
320763,357
320764,287
320765,189
320766,1377
320767,1204
320768,723
320769,580
320770,224
320771,1631
320772,1425
320773,857
320774,688
320775,97
320776,710
320777,622
320778,374
320779,299
320780,196
320781,1442
320782,1258
320783,757
320784,609
320785,232
320786,1706
320787,1493
320788,897
320789,722
320790,67
320791,494
320792,431
320793,259
320794,208
320795,136
320796,1001
320797,874
320798,526
320799,423
320800,160
320801,1185
320802,1033
320803,620
320804,498
320805,3
320806,27
320807,24
320808,14
320809,11
320810,7
320811,54
320812,47
320813,29
320814,23
320815,8
320816,65
320817,56
320818,34
320819,26
320820,152
320821,1114
320822,974
320823,587
320824,469
320825,308
320826,2263
320827,1977
320828,1187
320829,953
320830,365
320831,2677
320832,2331
320833,1406
320834,1127
320835,130
320836,956
320837,835
320838,502
320839,401
320840,263
320841,1939
320842,1691
320843,1018
320844,816
320845,312
320846,2290
320847,2003
320848,1202
320849,965
320850,102
320851,739
320852,626
320853,379
320854,306
320855,204
320856,1494
320857,1268
320858,768
320859,622
320860,240
320861,1768
320862,1501
320863,912
320864,737
320865,105
320866,772
320867,655
320868,397
320869,321
320870,211
320871,1567
320872,1327
320873,804
320874,653
320875,250
320876,1850
320877,1572
320878,950
320879,771
320880,72
320881,536
320882,456
320883,275
320884,223
320885,147
320886,1088
320887,922
320888,558
320889,453
320890,173
320891,1287
320892,1090
320893,657
320894,534
320895,4
320896,29
320897,25
320898,15
320899,12
320900,7
320901,59
320902,50
320903,29
320904,24
320905,10
320906,70
320907,59
320908,35
320909,28
320910,164
320911,1207
320912,1025
320913,622
320914,501
320915,333
320916,2457
320917,2084
320918,1261
320919,1022
320920,395
320921,2915
320922,2465
320923,1500
320924,1211
320925,141
320926,1037
320927,878
320928,530
320929,428
320930,283
320931,2106
320932,1783
320933,1077
320934,874
320935,336
320936,2486
320937,2109
320938,1273
320939,1031
320940,113
320941,777
320942,657
320943,400
320944,323
320945,226
320946,1571
320947,1330
320948,811
320949,653
320950,266
320951,1859
320952,1572
320953,960
320954,773
320955,115
320956,810
320957,687
320958,419
320959,338
320960,234
320961,1645
320962,1390
320963,849
320964,684
320965,277
320966,1944
320967,1647
320968,1004
320969,809
320970,80
320971,564
320972,477
320973,290
320974,234
320975,163
320976,1142
320977,965
320978,589
320979,474
320980,193
320981,1350
320982,1140
320983,695
320984,560
320985,4
320986,31
320987,25
320988,15
320989,13
320990,9
320991,63
320992,53
320993,32
320994,26
320995,10
320996,75
320997,62
320998,38
320999,31
321000,181
321001,1270
321002,1074
321003,656
321004,526
321005,368
321006,2577
321007,2178
321008,1328
321009,1069
321010,435
321011,3051
321012,2573
321013,1574
321014,1266
321015,156
321016,1090
321017,921
321018,562
321019,452
321020,314
321021,2210
321022,1868
321023,1139
321024,917
321025,373
321026,2609
321027,2207
321028,1345
321029,1082
321030,92
321031,649
321032,557
321033,333
321034,263
321035,183
321036,1313
321037,1126
321038,674
321039,533
321040,217
321041,1555
321042,1333
321043,799
321044,632
321045,94
321046,676
321047,581
321048,349
321049,276
321050,189
321051,1374
321052,1177
321053,706
321054,559
321055,224
321056,1625
321057,1397
321058,836
321059,661
321060,65
321061,470
321062,403
321063,241
321064,190
321065,132
321066,954
321067,818
321068,490
321069,388
321070,156
321071,1129
321072,967
321073,577
321074,457
321075,4
321076,25
321077,23
321078,13
321079,10
321080,7
321081,52
321082,45
321083,27
321084,20
321085,8
321086,61
321087,52
321088,32
321089,25
321090,148
321091,1062
321092,910
321093,546
321094,429
321095,299
321096,2155
321097,1847
321098,1104
321099,873
321100,354
321101,2555
321102,2183
321103,1312
321104,1036
321105,125
321106,908
321107,780
321108,466
321109,368
321110,254
321111,1843
321112,1580
321113,946
321114,747
321115,302
321116,2177
321117,1869
321118,1118
321119,882
321120,88
321121,648
321122,553
321123,337
321124,267
321125,177
321126,1309
321127,1119
321128,683
321129,541
321130,209
321131,1549
321132,1323
321133,810
321134,640
321135,90
321136,676
321137,578
321138,354
321139,278
321140,183
321141,1370
321142,1170
321143,716
321144,566
321145,217
321146,1619
321147,1385
321148,847
321149,670
321150,63
321151,469
321152,401
321153,245
321154,193
321155,128
321156,953
321157,812
321158,497
321159,393
321160,151
321161,1125
321162,960
321163,585
321164,462
321165,4
321166,25
321167,22
321168,13
321169,10
321170,7
321171,52
321172,44
321173,27
321174,20
321175,9
321176,61
321177,53
321178,32
321179,24
321180,143
321181,1058
321182,905
321183,553
321184,436
321185,289
321186,2150
321187,1836
321188,1121
321189,887
321190,342
321191,2545
321192,2167
321193,1328
321194,1050
321195,121
321196,906
321197,775
321198,474
321199,373
321200,246
321201,1839
321202,1570
321203,960
321204,758
321205,292
321206,2172
321207,1857
321208,1133
321209,895
321210,93
321211,646
321212,547
321213,338
321214,270
321215,187
321216,1307
321217,1107
321218,686
321219,546
321220,221
321221,1545
321222,1309
321223,812
321224,646
321225,96
321226,674
321227,572
321228,354
321229,282
321230,193
321231,1368
321232,1158
321233,718
321234,572
321235,229
321236,1615
321237,1371
321238,848
321239,676
321240,66
321241,469
321242,396
321243,245
321244,195
321245,134
321246,951
321247,804
321248,498
321249,397
321250,158
321251,1123
321252,950
321253,587
321254,467
321255,4
321256,26
321257,22
321258,13
321259,11
321260,7
321261,51
321262,44
321263,27
321264,22
321265,9
321266,62
321267,52
321268,32
321269,26
321270,150
321271,1057
321272,895
321273,555
321274,440
321275,305
321276,2146
321277,1816
321278,1123
321279,894
321280,360
321281,2540
321282,2143
321283,1331
321284,1058
321285,128
321286,905
321287,767
321288,474
321289,376
321290,259
321291,1836
321292,1554
321293,962
321294,765
321295,307
321296,2167
321297,1836
321298,1136
321299,903
321300,93
321301,657
321302,554
321303,337
321304,273
321305,185
321306,1327
321307,1121
321308,683
321309,552
321310,218
321311,1571
321312,1327
321313,810
321314,654
321315,95
321316,685
321317,580
321318,353
321319,285
321320,192
321321,1391
321322,1173
321323,716
321324,579
321325,226
321326,1645
321327,1392
321328,847
321329,684
321330,65
321331,478
321332,402
321333,245
321334,197
321335,133
321336,967
321337,815
321338,496
321339,402
321340,158
321341,1144
321342,964
321343,585
321344,473
321345,3
321346,25
321347,21
321348,13
321349,11
321350,7
321351,52
321352,45
321353,26
321354,22
321355,8
321356,62
321357,53
321358,32
321359,26
321360,149
321361,1075
321362,908
321363,553
321364,445
321365,301
321366,2184
321367,1841
321368,1120
321369,905
321370,357
321371,2586
321372,2174
321373,1328
321374,1072
321375,127
321376,920
321377,777
321378,473
321379,380
321380,256
321381,1866
321382,1574
321383,959
321384,774
321385,305
321386,2205
321387,1863
321388,1132
321389,914
321390,99
321391,699
321392,584
321393,358
321394,284
321395,199
321396,1413
321397,1179
321398,723
321399,576
321400,234
321401,1673
321402,1396
321403,857
321404,682
321405,102
321406,729
321407,610
321408,374
321409,297
321410,206
321411,1481
321412,1233
321413,758
321414,604
321415,243
321416,1751
321417,1463
321418,897
321419,715
321420,71
321421,508
321422,423
321423,259
321424,206
321425,143
321426,1028
321427,856
321428,525
321429,418
321430,169
321431,1216
321432,1013
321433,620
321434,493
321435,4
321436,28
321437,22
321438,14
321439,11
321440,7
321441,57
321442,47
321443,28
321444,22
321445,9
321446,66
321447,55
321448,34
321449,26
321450,160
321451,1144
321452,955
321453,587
321454,464
321455,325
321456,2325
321457,1938
321458,1187
321459,944
321460,384
321461,2749
321462,2286
321463,1405
321464,1117
321465,137
321466,982
321467,818
321468,502
321469,397
321470,276
321471,1991
321472,1658
321473,1018
321474,809
321475,328
321476,2351
321477,1963
321478,1203
321479,956
321480,103
321481,735
321482,628
321483,384
321484,309
321485,206
321486,1486
321487,1271
321488,778
321489,627
321490,243
321491,1759
321492,1503
321493,923
321494,742
321495,107
321496,767
321497,656
321498,402
321499,324
321500,214
321501,1558
321502,1330
321503,814
321504,658
321505,253
321506,1841
321507,1574
321508,963
321509,777
321510,74
321511,533
321512,456
321513,279
321514,224
321515,149
321516,1082
321517,924
321518,565
321519,457
321520,175
321521,1280
321522,1092
321523,667
321524,537
321525,4
321526,29
321527,25
321528,15
321529,12
321530,7
321531,59
321532,51
321533,30
321534,25
321535,9
321536,70
321537,59
321538,36
321539,29
321540,166
321541,1201
321542,1027
321543,631
321544,504
321545,338
321546,2447
321547,2088
321548,1279
321549,1029
321550,399
321551,2901
321552,2469
321553,1520
321554,1221
321555,142
321556,1032
321557,881
321558,538
321559,432
321560,286
321561,2095
321562,1788
321563,1093
321564,881
321565,340
321566,2474
321567,2115
321568,1291
321569,1040
321570,111
321571,786
321572,661
321573,398
321574,322
321575,223
321576,1589
321577,1338
321578,807
321579,653
321580,263
321581,1881
321582,1584
321583,956
321584,772
321585,114
321586,820
321587,692
321588,417
321589,337
321590,231
321591,1663
321592,1400
321593,845
321594,683
321595,274
321596,1967
321597,1658
321598,1001
321599,809
321600,80
321601,570
321602,480
321603,289
321604,233
321605,161
321606,1155
321607,972
321608,586
321609,474
321610,191
321611,1365
321612,1149
321613,692
321614,558
321615,5
321616,32
321617,26
321618,16
321619,12
321620,8
321621,63
321622,54
321623,33
321624,26
321625,10
321626,76
321627,64
321628,38
321629,30
321630,180
321631,1284
321632,1083
321633,654
321634,527
321635,364
321636,2608
321637,2195
321638,1322
321639,1068
321640,431
321641,3088
321642,2593
321643,1567
321644,1265
321645,153
321646,1103
321647,928
321648,560
321649,451
321650,310
321651,2236
321652,1882
321653,1135
321654,916
321655,369
321656,2642
321657,2225
321658,1341
321659,1082
321660,93
321661,653
321662,553
321663,324
321664,267
321665,184
321666,1322
321667,1119
321668,658
321669,540
321670,218
321671,1567
321672,1325
321673,779
321674,641
321675,95
321676,681
321677,578
321678,339
321679,279
321680,191
321681,1383
321682,1170
321683,688
321684,566
321685,227
321686,1637
321687,1387
321688,815
321689,671
321690,66
321691,475
321692,401
321693,235
321694,193
321695,133
321696,962
321697,813
321698,478
321699,393
321700,156
321701,1137
321702,961
321703,562
321704,463
321705,3
321706,26
321707,22
321708,13
321709,10
321710,8
321711,52
321712,44
321713,25
321714,21
321715,9
321716,62
321717,53
321718,30
321719,25
321720,149
321721,1069
321722,906
321723,532
321724,436
321725,301
321726,2174
321727,1838
321728,1077
321729,886
321730,356
321731,2575
321732,2171
321733,1279
321734,1051
321735,126
321736,915
321737,774
321738,455
321739,372
321740,256
321741,1859
321742,1571
321743,923
321744,758
321745,303
321746,2196
321747,1860
321748,1090
321749,896
321750,92
321751,652
321752,559
321753,328
321754,270
321755,183
321756,1316
321757,1132
321758,664
321759,547
321760,215
321761,1558
321762,1338
321763,786
321764,648
321765,94
321766,678
321767,584
321768,343
321769,281
321770,188
321771,1378
321772,1183
321773,694
321774,572
321775,224
321776,1628
321777,1400
321778,821
321779,677
321780,64
321781,473
321782,406
321783,238
321784,196
321785,131
321786,957
321787,822
321788,482
321789,398
321790,154
321791,1132
321792,970
321793,568
321794,468
321795,3
321796,25
321797,22
321798,13
321799,10
321800,7
321801,53
321802,45
321803,26
321804,21
321805,9
321806,62
321807,53
321808,32
321809,25
321810,147
321811,1066
321812,916
321813,537
321814,441
321815,299
321816,2165
321817,1858
321818,1088
321819,896
321820,352
321821,2561
321822,2192
321823,1290
321824,1061
321825,126
321826,913
321827,783
321828,460
321829,377
321830,253
321831,1850
321832,1588
321833,931
321834,768
321835,300
321836,2185
321837,1878
321838,1101
321839,906
321840,93
321841,643
321842,549
321843,336
321844,270
321845,186
321846,1302
321847,1110
321848,681
321849,548
321850,219
321851,1540
321852,1312
321853,805
321854,649
321855,95
321856,671
321857,572
321858,351
321859,282
321860,192
321861,1362
321862,1159
321863,712
321864,574
321865,227
321866,1609
321867,1373
321868,842
321869,679
321870,65
321871,467
321872,398
321873,244
321874,195
321875,134
321876,947
321877,806
321878,494
321879,399
321880,158
321881,1119
321882,952
321883,583
321884,470
321885,4
321886,25
321887,21
321888,13
321889,10
321890,8
321891,52
321892,45
321893,27
321894,22
321895,8
321896,61
321897,52
321898,31
321899,25
321900,150
321901,1053
321902,898
321903,550
321904,442
321905,303
321906,2140
321907,1821
321908,1115
321909,898
321910,358
321911,2531
321912,2149
321913,1320
321914,1064
321915,128
321916,901
321917,768
321918,471
321919,378
321920,258
321921,1829
321922,1556
321923,954
321924,768
